up_mid,up_name,video_count,total_view,total_like,total_coin,total_interaction,avg_view,avg_like_rate,top10_count
1575718735,保镖的车库,13,33770566,1112970,446255,2081468,2597736.0,0.0343,1
10330740,观察者网,13,25373175,1758372,450782,2690478,1951783.0,0.0622,2
454143774,乡村教师日记,13,25116992,1606352,875706,2759520,1932076.0,0.0678,1
444935584,梦幻西游电脑版,12,68565183,2178767,1003160,4580041,5713765.0,0.035,6
1340190821,崩坏星穹铁道,12,51562236,3211054,1022216,5560106,4296853.0,0.0638,9
2206456,花少北丶,12,49467170,3540002,1743898,6460257,4122264.0,0.081,8
122879,敖厂长,12,44926962,2368929,1343492,4323742,3743914.0,0.0541,7
2920960,大祥哥来了,12,42481269,2496887,1089748,4165422,3540106.0,0.0582,9
3494376565115651,三角洲行动,12,34564384,1323837,62661,1974122,2880365.0,0.0431,1
3816626,Linksphotograph,12,33197267,1997735,1050022,4227648,2766439.0,0.0597,2
349717298,嘤武罗,11,84116475,2965579,1035109,5156706,7646952.0,0.038,4
1982668634,徐大花xudahua,11,73832191,4781274,574329,6642785,6712017.0,0.0702,9
1869712375,山城小栗旬的理发日记,11,58964858,4552696,775383,5911898,5360442.0,0.0761,7
21619102,网易逆水寒,11,45782377,1191838,524198,2557705,4162034.0,0.0274,4
7518140,暂离二度,11,38422278,2505874,709635,4310569,3492934.0,0.0723,1
79061224,刘老师说电影,11,35894945,1844114,776331,3189906,3263177.0,0.0516,2
480959917,良田田田,11,35644687,4330232,889522,5738839,3240426.0,0.1505,3
207261582,晓观队长,11,33433852,1482738,556793,3022451,3039441.0,0.0453,1
20165629,共青团中央,11,29782590,2733357,812631,4475608,2707508.0,0.0917,7
423895,怕上火暴王老菊,11,18258144,766804,715306,2021001,1659831.0,0.0421,0
2108856,流萤Zz,10,47472043,2194362,370694,3749791,4747204.0,0.0482,5
3353026,鹤吱菌,10,46587196,3044997,833680,4589651,4658720.0,0.0644,4
30222764,洛温阿特金森,10,46434796,3815617,745560,5733525,4643480.0,0.0858,6
423738152,俏佳人xxx,10,40051679,4050347,258351,4812231,4005168.0,0.0955,6
3546636978489848,异环,10,39082910,1040134,127422,1569018,3908291.0,0.028,1
11073,hanser,10,38763840,3007184,1430831,5919880,3523985.0,0.0812,6
66391032,帅soserious,10,36481070,1508058,744888,3243303,3648107.0,0.0405,1
147166910,雨哥到处跑,10,32994164,2659936,1215286,4512712,3299416.0,0.085,7
150522015,想想工作室,10,32247435,1975407,303278,2661084,3224744.0,0.0664,2
691415738,苏打baka,10,29229417,1869256,812260,3165340,2922942.0,0.0611,1
1915056903,暗区突围,10,27389288,1050426,102216,1651018,2738929.0,0.039,0
1724598,森纳映画,10,26085056,1622139,1233109,3670589,2608506.0,0.0698,3
1387592680,北美运动学博士Bruce_PhD,10,25483751,688733,166570,1429338,2548375.0,0.0389,0
452412746,Yooupi食途,10,24570351,1191687,595058,2200855,2457035.0,0.051,0
30502823,学姐圆,10,23955062,1599696,399249,2715066,2395506.0,0.0831,0
546189,小Q不是导盲犬,10,23550910,934038,143854,1454034,2355091.0,0.0406,0
434376696,阿Test正经比比,10,21900215,652447,266025,1287689,2190022.0,0.0262,1
178778949,英雄联盟,10,20339738,606300,206262,1194860,2033974.0,0.0297,2
8969156,小白测评,10,20032646,789481,420932,1642215,2003265.0,0.0439,1
1809567655,何大爷课堂,9,61920350,4616433,114926,5481503,6880039.0,0.0777,6
1119253352,顾我电影,9,57619394,3515913,600627,5158429,6402155.0,0.0661,4
20457232,一只吐槽圆,9,52889540,1104565,109357,1759409,5876616.0,0.0228,0
88895225,张镇辉台球教学,9,46260259,3414508,126221,4105083,5140029.0,0.0757,1
414700515,龙腾虎跃龙兽医,9,41317577,3042115,296853,3562123,4590842.0,0.0784,4
6336952,老李船长,9,40787419,1277591,248876,2227579,4531935.0,0.0368,1
291222529,忘崽有内涵,9,38565995,4456707,523485,5404482,4285111.0,0.1165,6
8960728,日食记,9,37306998,1970717,1128882,3970075,4145222.0,0.0544,1
19642758,力元君,9,36259905,2291769,1066765,4109936,4028878.0,0.0662,6
285571498,盖里老哥,9,33696123,2046766,735356,3253673,3744014.0,0.0628,2
31225950,不是柯桑德,9,31094230,2230889,1130371,3821680,3454914.0,0.0759,3
395135643,Milk缪客,9,30795610,1299765,390541,2357358,3421734.0,0.047,0
1335713025,知了解压萌物,9,30768306,2667731,316956,3318129,3418701.0,0.0707,3
51896064,罗汉解说,9,26536797,2035260,1136215,3731746,2948533.0,0.0765,6
298054634,马哥巨离谱,9,23062947,1344865,497909,2111388,2562550.0,0.0562,1
2026561407,吃花椒的喵酱,9,18895670,1752944,811493,3028847,2099519.0,0.0888,4
390461123,徐大sao,9,17547775,539236,158242,862098,1949753.0,0.0305,1
302299393,张志浩在剥柚,9,14642880,760560,182270,1307856,1626987.0,0.0455,0
5970160,小潮院长,8,70228311,3307108,1509490,6141362,8778539.0,0.0489,7
3957971,贤宝宝Baby,8,44174508,3111777,803753,4456315,5521814.0,0.0682,5
13354765,徐大虾咯,8,42917446,2553087,814064,4046537,5364681.0,0.0657,6
326427334,星球研究所,8,41205527,1624446,643976,3139635,5150691.0,0.0395,1
405370021,尴尬的铁根er,8,39609344,1233923,106448,1682617,4951168.0,0.0313,1
1837252267,虎牙青年Plus,8,38432194,1144864,146232,1731559,4804024.0,0.028,0
393166851,大碗拿铁,8,38231625,2277396,861458,3684846,4778953.0,0.0609,3
1123353719,万灵缝合厂,8,35714562,2709141,653470,4172547,4464320.0,0.0842,3
241679003,小叮当的伙伴们,8,35512521,2142252,346821,3124911,4439065.0,0.0585,2
233114659,碧蓝航线,8,34488074,764050,142701,1166387,4311009.0,0.0208,1
1711522882,KerryDowdle,8,33169541,1502947,280020,2275613,4146193.0,0.0414,1
11097284,康哟喂,8,33102871,1504737,537849,2638937,4137859.0,0.0503,2
489763089,毕的二阶导,8,31306161,2327011,87475,2888820,3913270.0,0.0765,4
11742550,哈米伦的弄笛者,8,30979951,2068334,1137087,4582909,3872494.0,0.0799,2
7714,女孩为何穿短裙,8,30315682,2344942,637501,3739429,3789460.0,0.0791,5
330415548,谭乔,8,29390374,1822487,451741,2680494,3673797.0,0.0587,3
429765143,快乐阿依,8,29357463,2026925,232876,2937633,3669683.0,0.072,1
297786973,Chubbyemu,8,28385236,1228467,253605,2000042,3548154.0,0.0404,1
17134369,司墨尧smile,8,28299565,2600848,541450,4043665,3537446.0,0.0973,2
404216060,幾加乘,8,25829778,2103676,742050,3426961,3228722.0,0.085,2
645711700,不普通人类实录,8,24550619,1871694,594478,2853196,3068827.0,0.068,2
26139491,假美食po主,8,24521638,1434220,611744,2443174,3065205.0,0.0627,3
1197454103,重返未来1999,8,23671547,749009,223987,1509148,2958943.0,0.0329,0
9008159,花花与三猫CatLive,8,21963634,1147674,634643,2120096,2745454.0,0.0541,3
166326710,张津铭,8,20910189,2386391,109869,2744498,2613774.0,0.1176,1
808171,吃素的狮子,8,20783289,1532534,777456,2744572,2597911.0,0.0782,4
157272038,喵哉小茶馆,8,20733640,2535994,509314,3865380,2591705.0,0.1359,0
601674546,-夏秋冬-,8,19794123,1599160,628546,2946898,2474265.0,0.0856,2
10534933,期末77,8,17656676,498336,247323,1092437,2207084.0,0.0322,0
1567141152,燕云十六声官方,8,16484120,418846,91228,753573,2060515.0,0.0278,0
624052719,切片计划,8,14336740,1053911,605299,2273615,1792092.0,0.0821,0
437957199,RAY的模型世界,8,13429394,1252278,1348475,3410967,1678674.0,0.0922,1
353368172,AHALOLO,8,6455301,366528,186271,683636,806913.0,0.0581,0
1027737427,野兽先生MrBeast,7,63816981,1579340,270688,2818387,9116712.0,0.0258,3
295993972,爱鼓捣的邢志磊,7,51660085,1886100,199800,2731425,7380012.0,0.0327,1
29252533,幕川北,7,44552963,2148805,138828,2825967,6364709.0,0.047,2
86205301,汤木檀泽,7,41229444,2363089,130243,3067562,5889921.0,0.0605,3
446430908,小傲想睡觉,7,40818339,1717495,472280,2832359,5831191.0,0.0446,5
1838326986,帅农鸟哥,7,37499068,2638889,586576,3549141,5357010.0,0.0775,4
516305899,灵霖七,7,35739592,2482437,532271,3614368,5105656.0,0.0799,4
281284373,文武俩兄弟,7,34951026,3634852,584685,4552721,4993004.0,0.1133,6
137429365,火山哥哥,7,33986823,1577032,694523,3061490,4855260.0,0.0405,3
1208823126,大圆镜科普,7,33193554,2521091,215031,3252526,4741936.0,0.0757,5
411231745,天亮手工,7,32569229,2412669,1247559,4172929,4652747.0,0.0819,3
23079060,不自由摄影师winga,7,32206802,1540598,424488,2517755,4600972.0,0.0648,2
544336675,真探唐仁杰,7,31478941,2928494,438511,3604248,4496992.0,0.0933,3
474702359,自来卷三木,7,30791857,2248733,242295,2805282,4398837.0,0.0762,2
388477943,薪儿姐师尊,7,30710465,2506648,242100,3185904,4387209.0,0.0771,3
50316381,疆域阿力木,7,30624641,2505113,82833,2700287,4374949.0,0.0873,2
302338318,李炮炮儿,7,30387044,2759679,131268,3138989,4341006.0,0.0926,2
9596327,卡慕SaMa,7,30158562,1676339,444257,2543251,4308366.0,0.055,1
250648682,红豆稀饭中,7,29793278,2070935,561242,3388384,4256183.0,0.0728,0
26240675,与山0v0,7,27927198,1706083,874899,3485687,3989600.0,0.0608,2
16853896,kei和marin,7,27488504,1223470,637369,2182848,3926929.0,0.0474,3
21778075,_青红造了个白_,7,27256307,1788405,824732,3368449,3893758.0,0.0668,4
8096990,啊粥粥啊粥,7,27232660,779658,329199,1410881,3890380.0,0.031,0
496783876,幸运猎手,7,24974125,1837423,839098,3503739,3567732.0,0.0724,2
6065166,川同学不穿童鞋,7,24923512,1438449,918277,3063548,3560502.0,0.0603,2
337312411,翠花不太脆,7,22350357,1722843,748810,3294470,3192908.0,0.0844,3
626796832,洛克王国世界,7,22234497,776657,63302,1048896,3176357.0,0.036,1
34189415,low君热剧,7,21514581,978033,295539,1707542,3073512.0,0.0467,1
31012715,是老胡没错,7,21256806,1127634,251946,1709573,3036687.0,0.0524,2
50660116,上班族的便当,7,19787071,812573,102311,1361899,2826724.0,0.038,1
27565758,-小D-biu,7,19722954,1555665,177905,2024057,2817565.0,0.0737,2
17819768,电影最TOP,7,18954596,846853,561175,1762480,2707799.0,0.0443,1
585267,-纯黑-,7,17688939,1128180,1127392,2730757,2526991.0,0.0637,5
79577853,智能路障,7,17538351,1243983,997043,2995350,2505479.0,0.0722,2
27534330,崩坏3第一偶像爱酱,7,15928970,964913,364604,1960814,2275567.0,0.0624,3
4162287,渗透之C君,7,15001381,1057398,728075,2379502,2143054.0,0.0723,4
453972,阿狸才不是受,7,13958513,664669,246442,1309026,1994073.0,0.049,1
471303350,大狸子切切里,7,13641905,481745,168602,932724,1948844.0,0.0363,0
1885078,nya酱的一生,7,13577051,904124,477397,1692003,1939579.0,0.0641,0
517491339,好奇星人知识喵,7,13285868,419531,130244,740173,1897981.0,0.0302,0
1968595,鹦鹉梨,7,12477675,775152,177006,1254164,1782525.0,0.0603,0
1780480185,飓多多StormCrew,6,60161823,2330039,820858,4120180,10026970.0,0.0388,5
33824345,M木糖M,6,53905916,2715222,824860,4334770,8984319.0,0.0546,5
3493120727583319,Mima-密码,6,42260095,2103930,307272,2841112,7043349.0,0.0577,1
3546811782400683,遗忘之海,6,40137297,858917,472713,1864451,6689550.0,0.0216,5
701734634,-维C动物园-,6,38939677,2598858,141120,3332408,6489946.0,0.0657,4
9728698,祁么么mo,6,38413467,1448540,112311,1927494,6402244.0,0.0386,1
390527713,史蒂猪StevenPig,6,36039260,1699300,536297,2909437,6006543.0,0.0522,2
23224821,MEspace天植,6,34972947,2988974,218179,3753791,5828824.0,0.0879,1
30139938,朱铁雄,6,34580906,3595724,1224696,5757601,5763484.0,0.1042,6
11688464,天才小熊猫本人,6,33865317,2616978,559042,3666595,5644220.0,0.0785,3
447212385,豆豆豆豆逗是我,6,33515189,1828236,528705,2966279,5585865.0,0.0569,2
7275647,碧天蓝钻,6,33116477,2005737,201442,2748077,5519413.0,0.0617,2
37754047,咻咻满,6,31863269,1599630,555052,2697739,5310545.0,0.0482,1
347667464,老爸评测,6,31699520,2307610,1081688,4052861,4528503.0,0.0762,5
431073645,你的影月月,6,30353524,1162911,846085,2717974,4336218.0,0.0439,1
19577966,李子柒,6,29343161,2010484,1150019,3767224,4191880.0,0.0698,6
352063206,vivo,6,28856094,322426,31094,413411,4809349.0,0.0098,0
13164144,魔法Zc目录,6,28849384,1327171,859084,2737714,4808231.0,0.0517,3
359423988,OPPO,6,28652055,746762,132623,1105090,4775342.0,0.0277,1
3386870,轩邈Elias,6,28596239,1489924,501219,2473273,4766040.0,0.054,2
297242063,黄一刀,6,28579416,822617,141271,1483123,4763236.0,0.0307,0
263090405,猫不理咖啡,6,28441219,3171599,796885,4186288,4740203.0,0.1143,5
3178005,小杨Johnson,6,27572484,1678007,636388,2839742,4595414.0,0.0596,4
1479442448,陈鲁豫-慢谈,6,27273537,732893,404332,1841573,4545590.0,0.0274,1
3546375581075852,曦曦鱼SAKANA,6,25595059,1750594,107236,2183715,4265843.0,0.0668,0
394609671,终极小腾,6,25480278,1161256,254047,1745766,4246713.0,0.0457,1
330383888,广东共青团,6,24846458,1724432,287206,2460178,4141076.0,0.0724,1
360861964,棕与灰9,6,24053917,2363790,808392,3702953,4008986.0,0.1026,2
641975239,刘谦,6,23687170,1363953,595087,2380346,3947862.0,0.0601,2
434786180,和平精英,6,23328842,388115,10150,550025,3888140.0,0.0208,1
1531707,叔贵,6,22816248,929909,212083,1835179,3802708.0,0.0418,1
1839002753,鹿火CAVY,6,22799392,1159145,355594,1941536,3799899.0,0.0508,2
246370149,33不是山山,6,22765080,1500677,1162543,3577423,3794180.0,0.066,3
1343321779,央视农业,6,22082934,2194699,399651,3037261,3680489.0,0.1091,5
488836173,yoyo鹿鸣_Lumi,6,22066034,1379722,579140,2526928,3677672.0,0.0643,4
2017611,利利那TD25,6,21854950,2046793,713344,3291402,3642492.0,0.1173,1
1238329219,觅2,6,21766400,1957690,213183,2758638,3627733.0,0.0966,3
27899754,贪玩歌姬小宁子,6,20994074,557574,153014,998740,3499012.0,0.0282,0
3461571554577304,二重螺旋,6,20737162,450417,159855,916262,3456194.0,0.0222,2
31438993,小桑菜奈,6,20219228,568084,279378,1172768,3369871.0,0.051,0
18026414,蔚蓝边际,6,19150957,726846,442497,1507360,3191826.0,0.0405,1
632887,伢伢gagako,6,18879202,1006579,149309,1543612,3146534.0,0.0584,1
34840587,海棠家的大肥鱼,6,18798716,952615,489509,1879054,3133119.0,0.0482,2
1923246745,TheShy,6,18725341,1175442,444361,1891128,3120890.0,0.0666,1
81031914,嗨刻,6,17862579,749280,187126,1225914,2977096.0,0.0437,0
454780088,慧小媛,6,17798253,1434695,193734,1821735,2966376.0,0.0771,1
35894872,老奇好好奇,6,17702477,1060987,648956,2308506,2950413.0,0.0645,2
32025839,三宋在这,6,17302928,928058,632840,1884347,2883821.0,0.0547,0
11646119,正直讲史-李正Str,6,16663251,792553,494711,1567774,2777208.0,0.0479,0
475304452,生姜蛋包饭,6,16290276,1445144,233008,2006342,2715046.0,0.0885,0
2044333698,何胜0423,6,15275567,1141984,174313,1501692,2545928.0,0.0735,0
32820037,歪果仁研究协会,6,14913744,1471557,711169,2471792,2485624.0,0.1107,2
14583962,思维实验室,6,14621764,919631,283260,1599212,2436961.0,0.0581,1
2200736,才疏学浅的才浅,6,14573658,1214941,498196,2018256,2428943.0,0.0839,2
412466388,热门情报局,6,14360631,911181,281273,1569701,2393438.0,0.0598,1
651039864,暴躁的仙人JUMP,6,14229570,753663,224274,1237830,2371595.0,0.0522,2
174902557,没啥用科技,6,14146627,1299825,960150,2659610,2357771.0,0.0892,2
472747194,巫师财经,6,13631631,583293,206743,1236775,2271938.0,0.0389,0
327757321,摸鱼事务所,6,13447441,769127,530370,1645063,2241240.0,0.0595,0
501687003,阿靖zi-,6,12525141,1425790,71045,1624799,2087524.0,0.1315,0
644255470,杰克小兔,6,12499254,293984,114516,554117,2083209.0,0.025,0
386869863,培根悖论唠唠嗑,6,12325757,465042,175944,935847,2054293.0,0.0406,0
617285,芒果冰OL,6,11140250,714819,555736,1625539,1856708.0,0.062,2
1567446009,滤镜粉碎机,6,10527054,687319,353192,1355405,1754509.0,0.0673,1
382651856,战双帕弥什,6,10030092,416426,162163,765268,1671682.0,0.0402,0
171368594,六二二同学w,6,9825854,877099,108798,1285199,1637642.0,0.087,0
18144984,咸鱼堡的医药海滩,6,7210188,286819,108893,599060,1201698.0,0.0393,0
1497330079,OK哥环球探海记,5,47185650,475470,141725,1103687,9437130.0,0.0101,0
13279707,最上川下山,5,39698248,2607251,543520,3818738,7939650.0,0.0719,5
6989655,马鹿blyat,5,32193598,1966962,445849,2910633,6438720.0,0.061,2
1468951948,MayTree五月树,5,31100499,1839568,599999,2874486,6220100.0,0.0601,1
19071708,潮汕好男人,5,30053605,1674796,403103,2633846,6010721.0,0.0572,0
7646527,凶鸭栗,5,29041336,2242814,151037,2765939,5808267.0,0.0763,2
386043247,腾格尔,5,27609687,1197831,262431,1693064,5521937.0,0.054,2
8549577,机智的Kason,5,27166829,1822789,412488,2816251,5433366.0,0.0681,1
1405515989,The梁某人,5,26569736,944037,99399,1327736,5313947.0,0.0368,1
15167172,毒影子,5,25662555,977693,277868,1747533,5132511.0,0.063,0
37439823,Crazy-face,5,25660621,1762263,548937,2870559,5132124.0,0.0736,1
400230277,水果猎人杨晓洋,5,25209017,2150836,230397,2619593,5041803.0,0.0925,4
1481344732,我们都是社畜,5,25132936,832568,129339,1344850,5026587.0,0.0426,0
6131035,逆战未来,5,25041730,738570,31966,954276,5008346.0,0.0316,1
527057981,叶子吖OHYEZI,5,24335479,1219685,616203,2217483,4867096.0,0.0553,0
2068622664,猪坚强jqsg999,5,23741684,1927759,338924,2581759,4748337.0,0.0988,0
22335470,酸子阿,5,23036307,1025436,95187,1306872,4607261.0,0.0535,0
2041168605,他叫阿园,5,22911304,3229786,495860,4058389,4582261.0,0.1462,3
605544858,矮油王老六,5,22879092,1825143,338229,2396057,4575818.0,0.0877,2
353539995,拜托了小翔哥,5,22729838,1465535,517029,2228460,4545968.0,0.0696,3
422292755,bobo最洋气,5,22539235,2098959,260004,2709762,4507847.0,0.0856,2
1646036311,凤凰传奇,5,21250736,1374096,383880,2087322,4250147.0,0.0516,1
10558098,黑镖客梦回,5,20175420,1281031,389375,2014415,4035084.0,0.0664,0
288387457,小小段砸,5,19989742,1230217,264173,1917300,3997948.0,0.0855,1
3537122973714533,老王在中国,5,19599510,1217950,723408,2344041,3919902.0,0.0631,3
235630215,国电武术馆馆长,5,19456917,1147544,510930,1989939,3891383.0,0.0514,1
1020040160,永琪吗,5,19201298,1871958,285925,2361697,3840260.0,0.108,2
510856133,吟游诗人基德,5,19010895,817979,230629,1421073,3802179.0,0.0461,1
29296192,虫哥说电影,5,18744328,527177,148569,920341,3748866.0,0.031,0
1937308559,赛博食录,5,18626715,633475,94621,984655,3725343.0,0.0343,1
361556391,庄子HD,5,17952660,789457,274811,1361425,3590532.0,0.0434,1
6574487,纳豆奶奶,5,17485083,1397560,1064721,2893712,2914180.0,0.0892,5
43219807,毒舌的南瓜,5,17320797,670072,228968,1279574,3464159.0,0.0411,1
32708657,舞蹈区小锦鲤,5,16875021,187213,59216,397170,3375004.0,0.0136,0
14890801,大炒面制造者Cen,5,16657976,909935,255385,1438446,3331595.0,0.056,0
99827844,肥格Fager,5,16649528,606142,160966,1092374,3329906.0,0.0383,1
279583114,老坛胡说,5,16280286,1501192,902127,2954694,3256057.0,0.0956,5
479893558,郎朗,5,16232432,1136085,206216,1597064,3246486.0,0.0712,0
3493279194679455,牙牙的包裹,5,15910170,1223278,528556,2379417,3182034.0,0.0743,3
30898527,汐汐不想睡大街,5,15827847,1368159,762223,2682172,3165569.0,0.0878,4
290526283,美食作家王刚R,5,15584407,697290,275130,1399491,3116881.0,0.0493,0
270105105,赖皮猴爱美食,5,15026725,971580,613841,2317557,3005345.0,0.0645,2
27756469,奶糕成精档案社,5,14983880,1179061,658030,2185964,2996776.0,0.0795,0
32708543,大家的音乐机,5,14743022,640247,328984,1323536,2948604.0,0.0506,1
598464467,苏星河牛通,5,14349168,868893,349882,1650357,2869834.0,0.0592,2
60400874,巅峰计划,5,13632828,839514,650926,1995464,2726566.0,0.0625,3
423442,KBShinya,5,13433848,673451,328220,1491051,2686770.0,0.0535,0
3404595,卡布叻_周深,5,13176619,824913,406551,1642611,2635324.0,0.0631,2
287795639,短的发布会,5,12889372,553349,92662,834926,2577874.0,0.0426,0
303469491,闪耀暖暖,5,12856259,545005,114545,923683,2571252.0,0.047,0
101376123,秋名山上的486,5,12855645,1220708,707974,2550172,2571129.0,0.1052,1
415897343,初九Haimon,5,12487556,1225860,75366,1548509,2497511.0,0.0991,0
14068111,黝黑蜗壳天眼老师,5,11851902,650271,404605,1401051,2370380.0,0.0489,0
888465,暗猫の祝福,5,11792619,1120980,635799,2301767,2358524.0,0.1055,3
8469526,果蝇轰,5,11629518,1142932,348104,1962237,2325904.0,0.0895,2
38053181,oooooohmygosh,5,11257797,884378,550267,1904416,2251559.0,0.0915,2
37992622,破产兄弟BrokeBros,5,11247537,378590,221292,823950,2249507.0,0.0487,0
594534726,LPL战术小黑板,5,11227336,670398,274718,1163887,2245467.0,0.0627,2
6272357,o小庄o,5,11151552,849358,219728,1387866,2230310.0,0.0733,0
1745584728,杰威尔音乐,5,11080162,475115,224506,1002607,2216032.0,0.0425,1
69112541,聒噪的山海君,5,10998406,641997,173991,974292,2199681.0,0.0548,0
942755,迷影至下Filmlast,5,10695114,425850,292853,1121792,2139023.0,0.039,1
23326926,柳行长,5,10010410,204438,30442,363890,2002082.0,0.0279,0
112924325,爱黏人的圆子哔___,5,9760437,297405,121718,557335,1952087.0,0.0463,0
11255948,Baka恶魔,5,9502458,1027910,394115,1920862,1900492.0,0.1108,1
441897078,火影忍者手游情报君,5,9117490,384314,74916,730084,1823498.0,0.0428,0
212630840,卡琳娜和揉西,5,9018116,866024,163151,1177644,1803623.0,0.1029,1
532741557,戴建业老师,5,8681824,442053,101113,670750,1736365.0,0.0673,0
49246269,大象放映室,5,7589236,333273,205753,707844,1517847.0,0.0393,0
696490107,摄影家罗红,5,7278437,375695,30153,522141,1455687.0,0.0545,0
3546393683691534,影评人毛尖,5,6204568,301146,51661,461307,1240914.0,0.0344,0
354518871,Javen嘉文儿,5,3908840,51582,18129,109959,781768.0,0.0134,0
444728505,小狮日记,4,37459887,560787,70389,924389,9364972.0,0.0185,0
503058735,侯绿萝,4,36688702,1959821,82126,2305822,9172176.0,0.0539,3
17856881,IPx的粉红豹,4,36228361,1528061,161085,1966277,9057090.0,0.044,0
419738808,疯狂小杨哥,4,33698358,1860041,90427,2141139,8424590.0,0.0546,2
517184570,画渣三查,4,28697700,1529429,289502,2106066,7174425.0,0.0554,1
1042277203,星雨Starrain,4,26744598,1507123,364902,2315833,6686150.0,0.0574,2
74529609,魔界造物,4,25889591,1243653,720802,2520926,6472398.0,0.0505,1
352431409,那就叫王师傅吧,4,25474102,1829608,64079,2146457,6368526.0,0.0688,3
472102908,阿蔡美食雕刻,4,24262542,2093672,84913,2493229,6065636.0,0.0843,3
40004506,魔改丶老K,4,23444881,1645143,347448,2348512,5861220.0,0.1028,1
38351330,阿幕降临,4,22907814,1472883,761867,2725421,5726954.0,0.0664,3
38598226,医学科普联盟,4,22328251,839045,221855,1405977,5582063.0,0.0378,0
1984198637,西班牙陈挺,4,22279107,1451523,59153,1783118,5569777.0,0.0663,2
20951119,蒂姆嘟嘟Tim,4,20784195,1324824,570954,2383010,5196049.0,0.0696,2
38606568,一颗咕咕星,4,20607447,1264198,713756,2475597,5151862.0,0.0638,2
36438715,一大筐会飞的草莓,4,20593026,1572549,242277,2260229,5148256.0,0.0844,2
11498155,安森垚,4,20418646,1008889,118857,1475894,5104662.0,0.0573,0
315554376,穿越火线,4,20199492,397871,39081,597291,5049873.0,0.0234,0
158119101,远古黑金,4,20101667,1478409,783196,2862043,5025417.0,0.0717,2
528461028,小钟Johnny,4,18423764,793484,406660,1425975,4605941.0,0.0446,2
402576555,画渣花小烙,4,18357083,922549,85252,1268977,4589271.0,0.0459,0
17495873,胡仔一人食,4,18311167,991093,104215,1700373,4577792.0,0.058,1
290014343,李论科学,4,18195232,965629,33308,1139720,4548808.0,0.054,0
24071691,阮阮是个天才7,4,18159711,1131460,539699,2173977,4539928.0,0.0647,3
1543732,南云鸟羽,4,18083115,752794,342877,1308417,4520779.0,0.0414,2
43887712,爱睡觉的_Koala,4,17936415,1287930,348313,1961811,4484104.0,0.0692,1
297882491,BBoxer酋长,4,17880532,1151787,247992,1689482,4470133.0,0.0708,0
419872064,老饭骨,4,17595686,1190800,490744,1950976,4398922.0,0.0608,2
474213246,王与也行,4,17259768,815616,86216,1224108,4314942.0,0.0502,0
22770727,豪言の经理,4,17249623,1062087,464446,1969582,4312406.0,0.0754,2
9354231,快乐的台长,4,17029216,1071488,116696,1466258,4257304.0,0.0662,1
31761139,鱼肉肉pabo,4,16956224,1996669,190026,2668445,4239056.0,0.1224,2
1398957,树深时见鹿dear,4,16855658,949134,121581,1435620,4213914.0,0.0562,0
114397228,MJ小林大人嗷,4,16815224,1322324,522425,2278871,4203806.0,0.0764,2
37607457,凹凸赛克,4,16791607,1350849,1136797,2978413,4197902.0,0.0895,3
397211154,十五的月亮廿九圆,4,16349154,1445222,138598,1914948,4087288.0,0.09,0
883968,暴走漫画,4,16334355,1133105,678087,2003576,3266871.0,0.0725,0
592095891,硬汉形象26,4,16190650,142006,15630,267232,4047662.0,0.0132,0
97213827,潜艇伟伟迷,4,15938159,1039783,96781,1229173,3984540.0,0.0663,1
690545051,吹拉弹唱慕星银,4,15908148,699605,505357,1565887,3977037.0,0.0391,0
430426421,燕三嘤嘤嘤,4,15876564,639546,142767,949396,3969141.0,0.0405,1
154113956,日向源,4,15723540,858834,593515,1756478,3930885.0,0.0497,1
323588182,毒舌电影编辑部,4,15643362,535189,88818,774609,3910840.0,0.0364,0
457027794,小少焱,4,15410054,1146132,618447,2399963,3852514.0,0.0701,0
2142750472,开普勒星人,4,15394166,1127909,47373,1367676,3848542.0,0.0769,0
345630501,黄龄,4,15177354,932974,412135,1644732,3794338.0,0.0566,1
504980413,熊伟Sherwin,4,15131839,1250704,59166,1522808,3782960.0,0.0911,0
5007752,萝卜吃米洛,4,15066214,879585,308926,1460156,3766554.0,0.0577,0
5374954,深海色带鱼,4,14719497,1156493,248243,1701272,3679874.0,0.0791,1
2678945,亮亮也是酿酿,4,14634953,1356710,448286,2146966,3658738.0,0.0884,3
448019333,也就那点事儿-,4,14556185,1337888,47826,1517421,3639046.0,0.094,0
3334179,我的样子平平无奇,4,14175892,728591,462108,1549983,3543973.0,0.0567,0
2072577982,卑鄙的老曹,4,13755105,882687,321734,1392970,3438776.0,0.0698,1
2142762,老戴在此,4,13669077,435557,171271,857426,3417269.0,0.0358,0
384939011,Henry的小木屋,4,13447697,674112,411773,1359285,3361924.0,0.0511,2
508416316,本喵叫兔兔,4,13341505,1615122,535016,2342349,3335376.0,0.1169,2
5818410,芦苇十三少,4,13164706,586969,258441,1056523,3291176.0,0.0391,1
429643625,iQOO手机,4,13139035,84441,39321,180604,3284759.0,0.0069,0
290558379,Dennis飞昊,4,12993039,750302,481805,1626653,3248260.0,0.0589,1
256082001,默片老顽童,4,12906837,893722,176095,1339669,3226709.0,0.0805,2
67378210,网易梦幻西游手游,4,12710863,450578,189256,854800,3177716.0,0.0356,0
480680646,阿萨Aza,4,12656016,646989,399037,1608206,3164004.0,0.0522,1
1922513266,鲁磊,4,12638478,846331,173963,1212877,3159620.0,0.0783,0
